job_name,company_name,city,salary,jd_text
测试工程师,武汉菱电汽车电控系统股份有限公司,武汉,7000.0,1-3年 本科 测试用例 原理图 技术方案 测试方案 测试工具 测试规范 规格书 测试方法 测试报告 测试计划 五险一金 餐饮补贴 专业培训 绩效奖金 年终奖金 定期体检 方案 培训 股票期权
测试工程师,苏州弗士达科学仪器有限公司,苏州,面议,2年 本科 光学 光学检测 显示器 测试工程师 应用工程师 测试 检测 技术 技术支持 五险一金 餐饮补贴 专业培训 绩效奖金 年终奖金 节日福利 生日贺礼 每年涨薪 团建活动
测试工程师,深圳市深视智能科技有限公司,深圳,6000.0,1-3年 大专 培训 计算机 电子 测试用例 自动化 软件测试 入职培训 测试环境 运动控制 测控 带薪休假 带薪病假 五险一金 年终奖 下午茶 周末双休 健康体检 培训 购买五险 生日会 法定节假 入职培训 年度体检 发展空间 节假日
测试开发,深圳市利达泰克科技有限公司,深圳,10000.0,2年及以上 本科 自动化测试 测试仪器 电气及自动化 测试 自动化控制 测试系统 工装夹具 功率分析仪 示波器 万用表 节日福利 社保 大小周 宿舍 法定假 补充医疗保险 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 五险一金
硬件测试工程师,上海朋禾智能科技有限公司,上海,6000.0,1年 本科 测试用例 调试 自动化 c++ 功能测试 编程 电子元器件 焊接 示波器 性能测试 五险一金 交通补贴 专业培训 绩效奖金 年终奖金 弹性工作 定期体检 员工旅游
测试工程师,杭州海康威视数字技术股份有限公司,杭州,13000.0,3-6年 本科 测试 测试用例 自动化 可靠性测试 机械工程 测试数据 可靠性试验 可靠性 电子电气 可靠性设计 餐饮补贴 方案 五险一金 免费班车 通讯补贴 交通补贴 年终奖金 定期体检 股票期权 弹性工作 专业培训
测试工程师,立景创新科技股份有限公司,广州,12000.0,2年及以上 大专 数据分析 测试 验收 iatf16949 自动化设备 msa 测试设备 office软件 cpk 测试流程 五险一金 年终奖金 绩效奖金 带薪年假 员工旅游 免费班车 周末双休 培训 包吃包住
软件测试,蓝网科技股份有限公司,深圳,10000.0,3-5年 本科 java oracle linux 测试 测试用例 sqlserver 功能测试 软件开发 mysql数据库 windows 五险一金 周末双休 年终奖金 绩效奖金 专业培训 节日福利 带薪年假
硬件测试工程师,挪亚检测技术有限公司,北京,8000.0,1-3年 大专 gb4943.1 itav gb8898 测试记录 电子产品检测 检测 五险一金 交通补贴 餐饮补贴 通讯补贴 绩效奖金 年终奖金 专业培训 周末双休
测试工程师,湖州超群检测科技有限公司,湖州,10000.0,3年及以上 本科 电子 测试 测试用例 生物医学工程 理工 测试方案 产品测试 机械工程 电气工程 医学影像 交通补贴 绩效奖金 节日福利 专业培训 高温补贴 五险一金 住房补贴
硬件测试工程师,广州市花捌光学技术有限公司,深圳,5000.0,无需经验 大专 售后 设备调试 调试测试 处理设备异常 设备维修 硬件测试 软件测试 计算机 物联网 互联网 五险一金 员工旅游 交通补贴 餐饮补贴 专业培训 绩效奖金 年终奖金 定期体检
测试工程师,上海瑞侃电缆附件有限公司,上海,11000.0,2年及以上 大专 培训 办公软件 测试 sop 电脑 5s 产品测试 测试设备 仪器维护 文档管理 培训 管理培训 五险一金 免费班车 专业培训 员工旅游 年终奖金 弹性工作 定期体检 补充医疗保险 股票期权
硬件测试工程师,杭州腾振科技有限公司,杭州,5000.0,2年及以上 大专 测试 产品维修 机箱组装 电路板调试 检验 五险一金 年终奖金 定期体检 带薪年假 节日福利 交通补贴 通讯补贴 周末双休 免费工作餐 出差补贴 定期团建
游戏测试,上海微创软件股份有限公司,杭州,8000.0,1年及以上 本科 计算机 测试 需求分析 质量 游戏行业 游戏测试 游戏引擎 流程改进 质量保障 rpg 免费班车 朝九晚六 五险一金 双休 弹性工作 补充医疗保险 年终奖金 周末双休 方案 能力优先 专业培训 绩效奖金 定期体检 节日福利 员工旅游
软件测试,成都长城开发科技股份有限公司,成都,8000.0,1-3年 本科 培训 计算机 电子 测试 需求分析 软件 英文 产品测试 缺陷管理 黑盒测试 培训 五险一金 补充医疗保险 补充公积金 带薪年假 年终奖金 定期体检 专业培训
测试工程师,西港燃料系统有限公司,常州,15000.0,1年及以上 本科 Solidworks AutoCAD 五险一金 补充医疗保险 子女医疗保险 带薪年假 带薪病假 年终奖金 专业培训 出国机会 定期体检 免费工作餐
游戏测试,广州市花捌光学技术有限公司,深圳,5000.0,无需经验 大专 功能测试 游戏 问题分析 互联网 游戏助理 软件技术 学徒 助理 五险一金 补充医疗保险 补充公积金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 出国机会 绩效奖金 年终奖金 股票期权 弹性工作 定期体检
游戏测试,深圳市卓远创科技有限公司,深圳,6500.0,无需经验 大专 办公软件 测试 功能测试 文档编写 游戏 兼容性测试 验收测试 问题解决 手游 代练 培训 五险一金 补充医疗保险 五险 带薪年假 带薪病假 年终奖金 项目奖金 绩效奖金 专业培训 包住
测试工程师,上海柏巨电子科技有限公司,深圳,7000.0,无需经验 大专 电子 测试 微电子 示波器 电源 测试设备 测试数据 波形发生器 器件规格书 五险一金 年终奖金 定期体检 绩效奖金 专业培训 员工旅游 做五休二 带薪年假 交通补贴 通讯补贴 节日福利 弹性工作 周末双休 双休 方案
软件测试,亚信科技CMC,北京,面议,在校生/应届生 本科 五险一金 餐饮补贴 绩效奖金 弹性工作 补充医疗保险 交通补贴 专业培训 年终奖金 定期体检 周末双休 实习证明 有转正机会 节日福利 通讯补贴 股票期权
硬件测试工程师,深圳市双翼科技股份有限公司,深圳,6000.0,2年及以上 本科 硬件测试 硬件工程师 测试工程师 测试 硬件 工程师 五险一金 周末双休 员工旅游 餐饮补贴 年终奖金 节日福利 岗位晋升 带薪年假 定期体检 提供住宿
测试工程师,江西立讯智造有限公司,吉安,12000.0,3年及以上 大专 电子 功能测试 软件开发 结构 测试流程 原因分析 uph 测试验证 tws 产线测试 五险一金 专业培训 出国机会 年终奖金 股票期权 定期体检 免费食宿 晋升调薪
测试工程师,东莞市与光同行科技有限公司,东莞,5000.0,无需经验 大专 电子 测试 测试用例 示波器 bom 单元测试 系统测试 电源 layout 工程师 商业保险 带薪年假 公司旅游 弹性工作 五险 加班补贴 工龄奖 法定假日 大小周 额外项目奖金
功能测试,南通励汇信息科技有限公司,上海,14000.0,1年及以上 大专 计算机 测试 测试用例 英语 功能测试 软件开发 jmeter 软件测试 自动化测试 selenium 五险一金 补充医疗保险 补充公积金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检
硬件测试工程师,AMARIS摩芮思科技咨询（上海）有限公司,合肥,13000.0,3年及以上 本科 产品设计 cnas emc 英文读写 测试数据 保养维护 iso17025 期间核查 emc测试 标准测试 五险一金 绩效奖金 年终奖金 弹性工作 定期体检 专业培训 免费班车 员工旅游 餐饮补贴 通讯补贴
测试工程师,CSA GROUP,昆山,12000.0,5年及以上 本科 r&d paperwork engineering 定期体检 零食下午茶 五险一金 补充医疗保险 补充公积金 带薪年假 带薪病假 员工旅游 年终奖金 绩效奖金
测试工程师,硅宝石（武汉）高新装备股份有限公司,武汉,5000.0,1年及以上 本科 比表面积孔径 蒸汽吸附仪 研发实验室 研发仪器测试 比表面积测试 研发设备操作 气体吸脱附 研发数据测试 化工专业 年终奖金 定期体检 绩效奖金 带薪年假 节日福利 包吃包住 社会保险 全身体检 不定期团建
测试经理,广电计量检测（无锡）有限公司,无锡,15000.0,3年及以上 本科 测试 需求分析 文档编写 计算机科学 配置管理 c919 适航 航空电子 软件验证 ag600 年终奖金 定期体检 专业培训 绩效奖金 带薪年假 做五休二 培训 节假日福利 六险一金
测试工程师,菲亚兰德科技,广州,8000.0,3年及以上 本科 电子 示波器 万用表 bom表 测试工具 测试仪器 元器件 整机测试 五险一金 员工旅游 出国机会 定期体检 年终奖金 绩效奖金 方案 股票期权 交通补贴 专业培训 餐饮补贴
硬件测试工程师,国光电器股份有限公司,广州,10000.0,2年及以上 大专 电子 测试 示波器 自动化测试 电路 dc ap 器件 测试平台搭建 labview编程 五险一金 年终奖金 专业培训 餐饮补贴 带薪年假 节日福利 周末双休 免费班车 股票期权
测试工程师,广州程星通信科技有限公司,广州,10000.0,1年及以上 本科 天线测试 暗室测试 远场 近场 紧缩场 射频 微波 相控阵 S参数 eirp 五险一金 年终奖金 定期体检 绩效奖金 餐饮补贴 带薪年假 项目奖金 短期激励
测试工程师,北京金坤科创技术有限公司,北京,8000.0,3年及以上 本科 计算机 java 数据库 linux 测试 sql jmeter 接口测试 软件测试 web 五险一金 年终奖金 定期体检 专业培训 绩效奖金 餐饮补贴 弹性工作 周末双休 培训
硬件测试工程师,深圳市勤泰智能信息技术有限公司,深圳,10000.0,1年及以上 大专 电子 示波器 研发 原理图 通讯 cmw500 产品交付 手机产品 平台工具 mtk方案 社保 下午茶 餐补 旅游 年度奖金 生日会 团建 节假日 氛围轻松 公积金 年度体检 方案
软件测试,吉利科技集团有限公司,成都,15000.0,3年及以上 本科 测试用例 代码编写 自动化测试 英语四级 验证 测试策略 适航审定 软件验证 vectorcast 规程 五险一金 专业培训 年终奖金 餐饮补贴
测试工程师,通桥医疗科技（苏州）有限公司,苏州,25000.0,5年及以上 本科 自动化 软件测试 生物医学工程 系统测试 可靠性测试 产品测试 通信工程 测试验证 工装设计 注册资料 五险一金 员工旅游 餐饮补贴 绩效奖金 年终奖金 定期体检 专业培训 下午茶 定期团建 五天八小时
软件测试,京北方信息技术股份有限公司,广州,15000.0,3年及以上 本科 性能测试 计算机 自动化 自动化测试 系统测试 测试工具 软件功能测试 银行业 测试需求分析 阅读代码 双休 五险一金 绩效奖金 餐饮补贴 周末双休 能力优先
硬件测试工程师,北京某时文化传媒有限公司,上海,12000.0,3年及以上 本科 testing maintenance power train factory 台架测试 硬件测试 定期体检 餐饮补贴 员工旅游 带薪年假 节日福利 交通补贴 通讯补贴 周末双休 补充医疗保险 加班补贴 六险一金
测试工程师,上海迦美信芯通讯技术有限公司,台州,面议,在校生/应届生 本科 计算机 办公软件 微电子 自动化 c++ 焊接 示波器 电子信息 测试方案 可靠性测试 方案 五险一金 带薪年假 绩效奖金 项目奖金 专业培训 定期体检 零食下午茶 有餐补 出差补贴
软件测试,重庆企强人力资源管理有限公司,深圳,8000.0,1年及以上 本科 计算机 测试用例 功能测试 软件测试 postman 性能测试 jira 测试工具 兼容性测试 测试效率 周末双休 五险一金 系统培训 节假日 购买五险 方案 带薪年假 包吃 包住
测试工程师,深圳鼎信通达股份有限公司,成都,9000.0,3年及以上 本科 java 测试 功能测试 软件开发 性能测试 编程语言 技术文档 测试流程 wifi 通信工程 五险一金 年终奖金 绩效奖金 专业培训 带薪年假 节日福利 周末双休
软件测试,苏州虹保世纪科技有限公司,苏州,6000.0,1-2年 本科 软件测试 测试 功能测试 性能测试 银行系统 金融产品 测试用例 五险一金 补充公积金 员工旅游 餐饮补贴 专业培训 出国机会 年终奖金 定期体检 弹性工作 绩效奖金
测试工程师,江苏中兴派能电池有限公司,上海,面议,在校生/应届生 本科 计算机 电子 测试 测试用例 数字电路 通信 电子元器件 五险一金 免费班车 通讯补贴 餐饮补贴 员工旅游 专业培训 绩效奖金 年终奖金 定期体检
测试工程师,惠州市德赛西威汽车电子股份有限公司,惠州,10000.0,2年及以上 本科 电子 机械 通信 示波器 万用表 工装夹具 理工科 理工 可靠性测试 英语读写 五险一金 定期体检 专业培训 绩效奖金 员工旅游 弹性工作 技能培训
测试开发,胜达克半导体科技（上海）股份有限公司,上海,面议,无需经验 本科 计算机 电子 测试 自动化 c++ c# 示波器 电路 perl 硬件 五险一金 补充医疗保险 绩效奖金 年终奖金 定期体检 带薪年假 周末双休 做五休二
测试工程师,徐州博康信息化学品上海总部,上海,10000.0,2年及以上 本科 fab厂 光刻工艺 微电子 高分子材料 测试报告 光刻设备 12寸fab 黄光经验 五险一金 带薪年假 周末双休 定期体检 餐饮补贴 专业培训 绩效奖金 年终奖金 意外伤害险 节日福利
测试工程师,蓝思科技股份有限公司,惠州,11000.0,2年及以上 大专 sop 员工培训 治具 产品测试 品质改善 新产品导入 精益改善 测试技术 dfx 降低报废率 员工培训 五险一金 年终奖金 绩效奖金 专业培训 餐饮补贴 带薪年假 节日福利 方案
测试工程师,苏州英特模科技股份有限公司,合肥,6000.0,无需经验 大专 测试数据记录 新能源 试验 机电 电机 变速器 台架测试 五险一金 年终奖金 定期体检 绩效奖金 节日福利 生日福利 带薪年假 年度调薪 专业培训 员工活动
功能测试,河北芳盛文化传媒有限公司,郑州,9000.0,1年及以上 大专 计算机 测试用例 功能测试 软件测试 postman 自动化测试 selenium 产品质量 闭环管理 测试结果分析 餐饮补贴 五险一金 补充医疗保险
测试工程师,上海保隆汽车科技股份有限公司,上海,18000.0,5年及以上 大专 C# 车载总线 CAN 软件测试 上位机开发 非标 测试系统 五险一金 员工旅游 交通补贴 专业培训 年终奖金 定期体检 工作餐 节日福利 弹性工作 带薪年假
软件测试,上海合亿信息科技有限公司,上海,8000.0,2年及以上 本科 linux 测试 windows 软件测试 android 系统测试 测试方案 计算机软件 集成测试 测试文档 五险一金 年终奖金 定期体检 绩效奖金 专业培训 餐饮补贴 带薪年假 免费班车 带薪病假 免费工作餐
硬件测试工程师,加禾科技（深圳）有限公司,北京,7000.0,1-3年 大专 linux arm 系统开发 问题排查 工控机 x86架构 兼容性测试 性能测试 补充医疗保险 餐饮补贴 年终奖金 定期体检 五险一金 交通补贴 绩效奖金
软件测试,南通励汇信息科技有限公司,上海,14000.0,无需经验 大专 需求分析 软件开发 软件测试 自动化测试 编程语言 测试流程 计算机科学 设计评审 测试理论 持续集成 五险一金 补充医疗保险 补充公积金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检
测试工程师,青岛上合航天科技有限公司,西安,8000.0,3年及以上 本科 计算机 测试 测试用例 功能测试 通信 示波器 性能测试 万用表 验证 产品测试 生日福利 通讯补贴 节日福利 带薪年假 公司福利 医疗保险 餐费补贴 社会保险 产假 季度福利 旅游团建 公积金 健康体检
测试工程师,芜湖埃泰克汽车电子股份有限公司,芜湖,8000.0,1年及以上 本科 测试 测试用例 代码编写 执行测试 测试脚本 英语cet4 汽车电子行业 capl 诊断规范 阅读英文文档 免费班车 专业培训 年终奖金 周末双休 方案 免费员工餐 弹性工作时间 带薪年、病假 年度体检 六险一金
测试开发,西安恒翔控制技术有限公司,西安,面议,1年及以上 硕士 c++ 电路设计 电源 fpga mcu 产品测试 arm dsp 射频 组织管理 方案 五险一金 带薪年假 年终奖金 绩效奖金 专业培训 定期体检 包吃 包住 租房补贴 交通补贴
测试工程师,无锡百年通工业输送有限公司,无锡,8000.0,3-5年 大专 CNAS实验室 300吨卧位 阻燃设备 精密仪器 橡胶制品 带薪年假 五险一金 节日福利 专业培训 员工旅游 生日福利 年终奖金 定期体检 周末双休 福利体检
软件测试,成都科创智远信息技术有限公司,成都,7000.0,3年及以上 本科 测试 测试用例 jmeter 软件测试 postman 性能测试 自动化测试 fiddler 测试方案 统计分析 方案 五险一金 年终奖金 双休 带薪年假 节日福利
硬件测试工程师,深圳雅博创新有限公司,深圳,10000.0,3-5年 本科 电子 测试 编程 测试环境 可靠性测试 产品测试 测试流程 硬件 电池 测试脚本 方案 五险一金 带薪年假 员工旅游 年终奖金 项目奖金 专业培训 定期体检 零食下午茶 出差补贴 定期团建
自动化测试,苏州瑜禾机电科技有限公司,石家庄,9000.0,无需经验 本科 计算机 java 需求分析 自动化测试 selenium 编程语言 appium 脚本开发 测试效率 python 五险一金 年终奖金 绩效奖金 弹性工作 带薪年假 交通补贴 周末双休 方案
自动化测试,中达电子（江苏）有限公司,苏州,10000.0,3-5年 本科 数据分析 设备调试 mes 系统集成 空调 halcon opencv 自动化产品 散热 风扇 五险一金 年终奖金 绩效奖金 餐饮补贴 带薪年假 节日福利 出国机会 方案
软件测试,上海华申瑞利汽车科技有限公司,上海,7000.0,在校生/应届生 本科 计算机 测试 需求分析 功能测试 接口测试 软件测试 性能测试 机电 自动化测试 编程语言 五险一金 年终奖金 定期体检 绩效奖金 餐饮补贴 带薪年假 节日福利
测试工程师,上海美瑞实业有限公司,上海,面议,无需经验 大专 测试 认证 ppe 测试中心 cet4 登记注册 工科 电子电器 五险一金 年终奖金 员工旅游 工作午餐 商业保险 团建活动 年节福利 员工健身房 弹性考勤 高温补贴
功能测试,深圳富智康精密组件科技有限公司,深圳,7500.0,在校生/应届生 硬件测试 手机检测 质检q'c 实习证明 交社保 五险一金 带薪年假 带薪病假 补充医疗保险 年终奖金 绩效奖金 专业培训 定期体检 有餐补 租房补贴
通信测试工程师,四川畅讯建设工程有限公司,成都,4000.0,无需经验 大专 计算机 通信工程 软件工程 电子技术 测试方案 软件质量 测试理论 黑盒白盒测试 测试执行 产品设计原理 五险一金 补充医疗保险 补充公积金 专业培训 年终奖金 弹性工作 餐饮补贴
测试工程师,延锋国际汽车技术有限公司,上海,10000.0,2年及以上 本科 调试 plc 性能测试 万用表 msa 测试设备 cpk tpm 测试仪器 自动化行业 五险一金 年终奖金 定期体检 专业培训 带薪年假 补充医疗保险 节日福利 免费工作餐
测试开发,钜泉光电科技（上海）股份有限公司,上海,10000.0,2-5年 本科 通信 维护客户 需求文档 测试 软件开发 硬件开发 五险一金 年终奖金 定期体检 专业培训 餐饮补贴 员工旅游 弹性工作 补充医疗保险 带薪年假 通讯补贴 免费班车 节日福利 周末双休 股票期权 做五休二
测试经理,沃太能源股份有限公司,南通,15000.0,5年及以上 本科 测试 项目管理 示波器 自动化测试 测试环境 失效分析 产品测试 黑盒测试 储能系统 客诉问题 五险一金 年终奖金 绩效奖金 做五休二 住房补贴 包吃包住
测试工程师,前锦网络信息技术（上海）有限公司CCCP直通车项目组,常州,12000.0,5年及以上 大专 sop 调试 维修 功能测试 示波器 pcba 故障处理 设备安装 测试仪器 dft 五险一金 年终奖金 定期体检 带薪年假 免费班车 周末双休 定期团建 工作餐
游戏测试,深圳市软通中科科技有限公司,深圳,5000.0,无需经验 大专 计算机 办公软件 测试 excel 测试用例 word ppt bug管理 游戏测试 测试bug 双休 五险一金 员工旅游 绩效奖金 年终奖金 定期体检 方案
测试工程师,广州康都医学检验实验室有限公司,广州,5000.0,2年及以上 本科 计算机 java linux 测试 测试用例 功能测试 git jmeter 接口测试 软件测试 五险一金 定期体检 员工宿舍 员工食堂 年终奖金 补充意外险
测试工程师,至讯创新科技（无锡）有限公司,上海,15000.0,5年及以上 本科 memory uph提升 nand 电路结构 t5830 测试治具 s200 ate ttr flash 五险一金 带薪年假 年终奖金 专业培训 定期体检 零食下午茶 有餐补 通讯补贴 出差补贴 定期团建
自动化测试,深圳市林全科技有限公司,深圳,9000.0,3年及以上 大专 调试 机械 测试 电气 现场验收 机械调试 电气线路 非标设备调试 联调联试 机械图纸 五险一金 年终奖金 员工旅游 带薪年假 节日福利 技能培训 一档社保 免费食宿 每年上调薪资 出差补贴 定期团建 零食下午茶
自动化测试,上海剑桥科技股份有限公司,嘉兴,10000.0,2年及以上 本科 labview ATE 交换机 通讯 ap pon 光器件 周末双休 带薪年假 五险一金 弹性工作 免费班车 绩效奖金 节日福利 专业培训 方案 培训
硬件测试工程师,深圳市领世达科技有限公司,深圳,9000.0,2年 本科 测试用例 自动化 功能测试 通信 接口测试 示波器 性能测试 万用表 网络分析仪 频谱分析仪 五险一金 专业培训 年终奖金 补充医疗保险 周末双休 员工旅游
测试工程师,昆山泰瑞克智能科技有限公司,昆山,4000.0,1年及以上 大专 电子 测试 性能测试 测试方案 可靠性测试 统计分析 执行测试 维护测试环境 测试报告 测试计划 五险 年终奖金 租房补贴 免费工作餐 零食下午茶
硬件测试工程师,北京华云星地通科技有限公司,北京,15000.0,5年及以上 硕士 计算机 测试 测试用例 调试 通信 示波器 服务器 操作系统 测试方案 产品研发 五险一金 绩效奖金 定期体检 带薪年假 节日福利 周末双休 通讯补贴 补充医疗保险 方案
测试工程师,贝特瑞新材料集团股份有限公司,深圳,15000.0,2年 硕士 电化学 扣电 XRD ICP SEM 电镜 正负极材料 五险一金 年终奖金 定期体检 通讯补贴 双向发展通道 带薪年休假 项目奖 中长期激励 互信工作氛围 出差补贴
硬件测试工程师,广电计量检测（武汉）有限公司,武汉,6500.0,1年及以上 本科 培训 测试 入职培训 车辆工程 传感器 培训体系 机械工程 发动机 测试仪器 员工活动 带薪年假 五险一金 周末双休 年底双薪 专业培训 年终奖金 定期体检 绩效奖金 节日福利
测试工程师,深圳立讯检测股份有限公司,宁波,6000.0,无需经验 大专 办公软件 英语四级 认证 灯具 安规认证 安规标准 iec 安规报告 光机电 测试计划 五险一金 员工旅游 专业培训 绩效奖金 年终奖金 补充医疗保险
测试工程师,江苏沃得植保机械有限公司,镇江,10000.0,6年及以上 本科 测试 材料 cnas 测试标准 iso17025 仪器管理 内审员证书 实验室设备 测试报告 五险 带薪年假 绩效奖金 专业培训 出国机会 定期体检 定期团建
测试工程师,天润工业技术股份有限公司苏州分公司,苏州,10000.0,5-8年 本科 测试 预算 自动化 功能测试 ppap 车辆工程 工程师 测试设备 数据采集 机械工程 五险一金 年终奖金 专业培训 餐饮补贴 带薪年假 节日福利 周末双休
测试工程师,前锦网络信息技术（上海）有限公司,深圳,15000.0,1-3年 本科 电子 测试 测试用例 半导体 软件 自动化测试 半导体封装 产品质量 测控 软硬件测试 五险一金 年终奖金 绩效奖金 餐饮补贴 带薪年假 通讯补贴 节日福利 住房补贴
测试工程师,上海微创软件股份有限公司,上海,8000.0,2年及以上 大专 APP测试 Web测试 2年以上经验 商城经验 小程序经验 深圳 培训 五险一金 补充医疗保险 免费班车 员工旅游 专业培训 绩效奖金 年终奖金 弹性工作 定期体检 节日福利
游戏测试,徐州小巨人汽车服务有限公司,济南,面议,无需经验 数据分析 功能测试 抖音 游戏 游戏行业 unity 游戏体验 场景搭建 跨部门合作 游戏引擎 兼职 日结 方案 培训 新手 在家 薪资日结 员工旅游 项目奖金
性能测试,浙江超晶晟锐光电有限公司,宁波,6000.0,在校生/应届生 本科 电子 测试 编程 电气 机电 材料 电路 测试设备 图像处理 硬件设计调试 周末双休 五险一金 年终奖金 节日福利 专业培训 定期体检 餐费补贴 工龄补贴 健身房 茶水间
软件测试,深圳市忆博通数码电子有限公司,深圳,3000.0,在校生/应届生 本科 测试 测试用例 软件测试 英语四级 兼容性测试 定位bug 办公室软件 需求确认 六级 管理bug 奖金 弹性工作 带薪年假 下午茶 五险 大小周 年终奖 技能培训 快速发展 团建 生日会 加班餐补 法定节假 假日福利 节假日
软件测试,上海龙旗科技股份有限公司,南昌,12000.0,3年及以上 本科 测试 测试用例 用例设计 测试策略 需求评估 测试任务 fde bug review 五险一金 年终奖金 定期体检 绩效奖金 餐饮补贴 交通补贴 补充医疗保险 通讯补贴 带薪年假 周末双休 方案 能力优先
测试工程师,广东嘉利车灯有限公司,深圳,8000.0,3年及以上 中技/中专 SMT PCBA 电子行业 FCT ICT 德率 TR518 汽车车灯 五险一金 餐饮补贴 绩效奖金 员工旅游 专业培训 出国机会 弹性工作 年终奖金
测试开发,南通励汇信息科技有限公司,上海,15000.0,1年及以上 大专 计算机 测试 需求分析 软件开发 jmeter 软件测试 自动化测试 selenium 测试流程 数据支持 五险一金 补充医疗保险 补充公积金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检
硬件测试工程师,苏州瑞驱电动科技有限公司,昆山,6000.0,2年及以上 大专 测试 测试用例 维修 测试工具 测试流程 硬件调试 烙铁焊接 硬件设计评审 电力电子 测试报告 五险一金 带薪年假 节日福利 专业培训 绩效奖金
测试开发,上海矽娜科技有限公司,杭州,15000.0,3年及以上 本科 计算机 数据分析 linux c++ git 通信 软件测试 编程语言 jira 数据可视化 能力优先 五险一金 补充公积金 专业培训 带薪年假 带薪病假 员工旅游 定期体检
测试工程师,上海微谱检测科技集团股份有限公司,苏州,8000.0,2年及以上 本科 自动化 技术培训 emc 通讯 检测报告 时间管理 测试数据 电子电气 技术咨询 测试报告 年终奖金 员工旅游 绩效奖金 出国机会 五险一金 专业培训 通讯补贴 免费班车 培训
测试工程师,深圳西可实业有限公司,深圳,13000.0,2年及以上 本科 机械 测试设备 结构 机械工程 规划设计 3d打印 3d打印机 打印设备 结构测试 喷墨打印 五险一金 带薪年假 员工旅游 年终奖金 包吃 包住
硬件测试工程师,苏州聚元微电子股份有限公司,苏州,10000.0,2年 本科 ad 示波器 数据分析 测试方案 数字万用表 电路设计软件 电路 电子 mcu 量产测试方案 五险一金 餐饮补贴 员工旅游 年终奖金 绩效奖金 弹性工作 股票期权
测试工程师,安可捷检测（常州）有限公司,常州,5000.0,1年及以上 大专 办公软件 测试 性能测试 安全 电芯 维护测试设备 ul1973 模组 iec62619 新能源 周末双休 带薪年假 五险一金 节日福利 专业培训 带薪病假 方案
硬件测试工程师,杭州海康威视数字技术股份有限公司,杭州,11000.0,1-3年 本科 电子 测试 测试用例 c++ 编程 shell 测试工具 通信工程 脚本语言 计算 方案 五险一金 免费班车 通讯补贴 餐饮补贴 交通补贴 年终奖金 定期体检 股票期权 弹性工作 专业培训
测试工程师,上海艾铭思汽车控制系统有限公司,上海,7000.0,2年及以上 大专 测试用例 系统测试 测试流程 can lin 测试脚本编写 测试报告 电子电器 五险一金 员工旅游 餐饮补贴 年终奖金 定期体检 带薪年假 定期团建 有餐补
测试工程师,东莞域嘉精密五金塑胶制品有限公司,东莞,10000.0,2年及以上 本科 测试 性能测试 理工科 机械工程 汽车工程 测试标准 可靠性 测试方法 测试数据分析 测试项目 五险一金 员工旅游 绩效奖金 年终奖金 定期体检 包吃包住 8小时工作制 带薪年假 带薪病假 专业培训 包吃 包住 免费班车
功能测试,苏州品嘉智控科技有限公司,苏州,10000.0,3-5年 大专 fct 调试分析 单片机 售后调试 治具测试 数电 治具 c1驾照 测试 电路基础 五险一金 年终奖金 绩效奖金 定期体检 专业培训 餐饮补贴 带薪年假 节日福利 交通补贴 周末双休
测试工程师,广东电邦新能源科技有限公司,东莞,12000.0,3年及以上 大专 电子 测试 性能测试 产品设计 工装夹具 测试环境 可靠性测试 测试设备 新产品开发 测试流程 补充医疗保险 员工旅游 餐饮补贴 专业培训 绩效奖金 定期体检 五险 包吃住
硬件测试工程师,广东三雄光电实业有限公司,广州,11000.0,5年及以上 大专 验收 led照明 维护保养计划 测试条件 安规标准 操作指导书 测试报告 测试计划 emc测试标准 五险一金 专业培训 带薪年假 节日福利 免费班车 培训
测试工程师,康士伯企业管理（上海）有限公司,上海,8000.0,1-3年 大专 plc 软硬件测试 非标自动化 电气设备 五险一金 子女医疗保险 补充医疗保险 补充公积金 带薪年假 带薪病假 年终奖金 绩效奖金 专业培训 定期体检
硬件测试工程师,广州芯朋科技有限公司,广州,6000.0,3年及以上 本科 硬件测试 测试 测试工程师 通信 电子元器件 整机测试 设备测试 功能性测试 员工旅游 通讯补贴 年终奖金 周末双休 专业培训 五险一金 餐饮补贴 良好工作环境 员工生日会
测试工程师,江苏威诺检测技术有限公司,宿迁,8000.0,5年及以上 大专 测试 团队管理 产品测试 实验室测试 质量监督 测量审核 方法验证 能力验证 CMA CNAS 五险一金 通讯补贴 专业培训 年终奖金 周末双休 节日福利 学历职称补贴 年度体检 工龄补贴 员工餐厅
测试工程师,江苏中农生物科技有限公司,深圳,7000.0,1-3年 本科 计算机 jmeter 软件测试 自动化测试 selenium 测试流程 测试用例设计 测试效率 测试文档编写 测试计划 五险一金 年终奖金 绩效奖金 做五休二
测试工程师,湖南京能新能源科技有限公司,深圳,12000.0,3年及以上 本科 测试 自动化 电气 电源 测试方案 测试仪器 安规 测试平台 电源测试 反馈测试 方案 大小周 包吃包住 五险 员工旅游 专业培训 股票期权 绩效奖金 法定假日
